"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username"""
"1786594318683439146,""Sat May 04 03:14:28 +0000 2024"",""3"",""Dengan demikian dengan sisa kas yang ada secara perhitungan sederhana runway GoTo dapat dihitung mampu mencukupi perusahaan hingga 27 tahun."",""1786595218722259095"","""",""Strategi_Bisnis"",""in"","""",""0"",""0"",""1"",""https://x.com/Strategi_Bisnis/status/1786595218722259095"",""190535830"",""Strategi_Bisnis"""
"1786594318683439146,""Sat May 04 03:12:10 +0000 2024"",""7"",""Angka ini berhasil dicapai oleh GoTo antara lain karena pendapatan bersih perusahaan yang naik menjadi Rp4 08 triliun pada periode Q1 2024. Naik 22% dibanding tahun lalu yang ada di angka Rp3 33 tirliun."",""1786594640965292348"","""",""Strategi_Bisnis"",""in"","""",""0"",""1"",""2"",""https://x.com/Strategi_Bisnis/status/1786594640965292348"",""190535830"",""Strategi_Bisnis"""
"1786351528632009001,""Fri May 03 11:06:07 +0000 2024"",""0"",""Manajemen GOTO menyatakan tujuan utama buyback adalah agar perusahaan dapat memiliki fleksibilitas dan opsi yang lebih baik dalam mengelola modal. https://t.co/NGKedY7UtK"",""1786351528632009001"","""","""",""in"",""Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/detikfinance/status/1786351528632009001"",""135795460"",""detikfinance"""
"1785264833757372548,""Tue Apr 30 16:53:41 +0000 2024"",""6"",""@Anak__Ogi @erickthohir Abis ini PT TLKM kena gara2 investasi bodong di GOTO donk perusahaan rugi bertahun2 harga saham turun terus tp malah disupport pemerintah dan nilainya besar"",""1785351830832308489"","""",""Anak__Ogi"",""in"","""",""0"",""1"",""0"",""https://x.com/agoeng_set/status/1785351830832308489"",""742048481502629889"",""agoeng_set"""
"1785162995506847914,""Tue Apr 30 04:23:19 +0000 2024"",""25"",""Nasib Driver Ojek Online Sederet platform jasa Ojol tercatat telah mencetak keuntungan berlipat. Salah satu contoh GOTO (Gojek-Tokopedia) milik Nadiem Makarim pada 2022 menjadi perusahaan rintisan Indonesia pertama dengan nilai valuasi saham 11 Milliar USD . https://t.co/lWTACbzo5V"",""1785162995506847914"",""https://pbs.twimg.com/media/GMYsRgMbAAAvuZI.jpg"","""",""in"","""",""1"",""8"",""8"",""https://x.com/kokomkomalawat1/status/1785162995506847914"",""1372439982"",""kokomkomalawat1"""
"1785157592618021154,""Tue Apr 30 04:01:51 +0000 2024"",""0"",""Rugi bersih GoTo turun 77 76 persen yoy menjadi Rp861 91 miliar. Ini merupakan angka terendah secara kuartalan sejak perusahaan IPO pada April 2022. https://t.co/CQYDKV8eAj"",""1785157592618021154"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://x.com/TechinAsia_ID/status/1785157592618021154"",""1578524700"",""TechinAsia_ID"""
"1784710811791065274,""Mon Apr 29 04:19:34 +0000 2024"",""19"",""@graccesh @ddeonulogi @ohmybeautybank cmiiw ya ini bahasa bayi. gini cosrx itu diboikot krn ada perusahaan zionist (vanguard) yg invest ke perusahaan mereka (amore pacific). sedangkan ada ribuan perusahaan yg mana vanguard jadi investor jg disitu. termasuk di indo ada 4lfamart dan yg aku baca2 goto jg."",""1784799663369175146"","""",""graccesh"",""in"",""cornelia street"",""6"",""1"",""5"",""https://x.com/nnabiyya/status/1784799663369175146"",""3143060329"",""nnabiyya"""
"1784225709747208666,""Sat Apr 27 14:54:00 +0000 2024"",""0"",""apa iya abis ini gue nyari ff gojo geto ape dah ininya goto? lah nama perusahaan"",""1784234546692784323"","""",""miknoojman"",""in"",""she/her✨"",""0"",""1"",""0"",""https://x.com/miknoojman/status/1784234546692784323"",""788960364897538049"",""miknoojman"""
"1784201364710789589,""Sat Apr 27 12:42:08 +0000 2024"",""0"",""Yg masih hold invest di $GOTO kalian hatinya pasti bukan untuk cuan/laba/dividen. Tapi di hati kalian pasti yakin invest di perusahaan ini adalah tujuannya sangat bermanfaat untuk masyarakat."",""1784201364710789589"","""","""",""in"",""Tangerang, Indonesia"",""0"",""0"",""0"",""https://x.com/iqbhl_26/status/1784201364710789589"",""1651898188448825344"",""iqbhl_26"""
"1783139997941731436,""Wed Apr 24 14:24:39 +0000 2024"",""0"",""BAZNAS @baznasindonesia menerima penyaluran donasi sebesar Rp1 miliar dari GoPay @gopayindonesia yang merupakan bagian dari perusahaan anak bangsa GoTo. Donasi ini berasal dari dana perusahaan yang telah disisihkan oleh GoPay melalui Program Donasi Berbagi Kebaikan. https://t.co/rhOalxwVke"",""1783139997941731436"",""https://pbs.twimg.com/media/GL78FFya4AAVWS6.jpg"","""",""in"",""Bogor, Jawa Barat"",""0"",""0"",""0"",""https://x.com/FahruAchmad/status/1783139997941731436"",""90573194"",""FahruAchmad"""
"1782962181975531979,""Wed Apr 24 02:38:07 +0000 2024"",""0"",""3. 6 bulan terakhir Saham GOTO pernah lowest di 56 dan highest di 110 jadi kl bisa balik lagi ke anggep ke 90 aja potential gain 50% dgn potential loss 10%. Jarang ada saham perusahaan GCG dan Bisnis bagus yg potential lossnya rendah."",""1782962193157566833"","""",""tigerleo90"",""in"",""Jakarta Capital Region, Indone"",""0"",""1"",""0"",""https://x.com/tigerleo90/status/1782962193157566833"",""35982860"",""tigerleo90"""
"1771469041296654410,""Sat Mar 23 19:59:13 +0000 2024"",""0"",""@Suryana_vas @Vrijeman_GJK @reese_one GoTo Logistics (GTL) adalah salah satu layanan pengiriman yang tersedia di Tokopedia. Di mana GoTo Logistics merupakan suatu perusahaan penyedia jasa logistik berbasis teknologi untuk e-commerce"",""1771627785087242695"","""",""Suryana_vas"",""in"","""",""0"",""0"",""0"",""https://x.com/biruC2903/status/1771627785087242695"",""1691555043970002944"",""biruC2903"""
"1771487008533397626,""Sat Mar 23 17:24:07 +0000 2024"",""0"",""@Saham_fess Itu berita Gojek bukan GoTo keseluruhan. $GOTO sendiri kondisi net income-nya gini 3th terakhir () artinya minus atau merugi. Yakin mau invest di perusahaan kayak gini? Analisis &amp  putuskan sendiri ya https://t.co/xXtqStERvf"",""1771588752437043233"",""https://pbs.twimg.com/media/GJXyktZbgAA54fI.jpg"",""Saham_fess"",""in"",""Ijen Carter"",""0"",""0"",""0"",""https://x.com/kanigarakai/status/1771588752437043233"",""177888607"",""kanigarakai"""
"1771120058841944289,""Fri Mar 22 18:30:18 +0000 2024"",""0"",""@CNNIndonesia Dapet THR dari siapa? GOTO rugi boss. Perusahaan rugi mau ngasih THR gimana caranya?"",""1771243018160320602"","""",""CNNIndonesia"",""in"","""",""0"",""0"",""0"",""https://x.com/bagjakertajaya/status/1771243018160320602"",""1205629683699605504"",""bagjakertajaya"""
"1771118743307096161,""Fri Mar 22 11:46:11 +0000 2024"",""4"",""@Saham_fess keknya mending wns semua sih pertama btc gua gak begitu paham kalopun gua mau koleksi ya pake duit kecil. goto meskipun gua gak jago tapi gua tau ini perusahaan belum worth it buat entry"",""1771141319391338688"","""",""Saham_fess"",""in"","""",""0"",""0"",""0"",""https://x.com/xmrvel/status/1771141319391338688"",""1100786603406983168"",""xmrvel"""
"1771118743307096161,""Fri Mar 22 11:39:40 +0000 2024"",""0"",""@Saham_fess Pilih bitcoin. Perusahaan goto bisa bangkrut atau delisting. Tapi bitcoin jaringannya hampir mustahil mati soalnya minernya ada di hampir semua negara."",""1771139680408629604"","""",""Saham_fess"",""in"","""",""0"",""0"",""0"",""https://x.com/mindplater/status/1771139680408629604"",""94739530"",""mindplater"""
"1771129057109020680,""Fri Mar 22 10:57:27 +0000 2024"",""0"",""ku tetap menganggap crypto bukan aset invest.. masih tidak masuk di logic aing walau untuk jangka pendek okelah tapi kalo suruh milih BTC ato GOTO ya.. BTC anying GOTO bener ada wujudnya tapi apa yang kamu harapkan dari perusahaan minus 90T"",""1771129057109020680"","""","""",""in"",""Jakarta Capital Region"",""0"",""0"",""0"",""https://x.com/wiponk/status/1771129057109020680"",""259205119"",""wiponk"""
"1770702446601593131,""Thu Mar 21 06:57:37 +0000 2024"",""1"",""@Saham_fess ya memang begitu money market klo mau di bilang ya ponzi 95% goto yg nilai sahamnya mau gocap bahkan jika nilainya di bawah itu apkah perusahaannya tumbang? gak bro tetep brjlan harga saham jgn di samain dengan performa perusahaan itu hanya ilusi yg d ciptkan boomers"",""1770706312852390071"","""",""Saham_fess"",""in"",""Tanah Abang, Indonesia"",""0"",""0"",""0"",""https://x.com/CryptMiliarder/status/1770706312852390071"",""1373253614517452801"",""CryptMiliarder"""
"1770382929077940355,""Thu Mar 21 04:26:03 +0000 2024"",""0"",""@xmrvel @Saham_fess Bbca perusahaan yang sudah pasti profil karena termasuk saham yg kuat fundamentalnya dan termasuk saham kapal induk harga Saham naiknya lambat kisaran 10% pertahun. Kalau Goto Saham perusahaan rugi terus fundamentalnya jelek harga sahamnya mahal. Dan digerakkan bandar"",""1770668168375332961"","""",""xmrvel"",""in"",""DKI Jakarta, Indonesia"",""0"",""1"",""0"",""https://x.com/CiungWanara__/status/1770668168375332961"",""1528857503261675520"",""CiungWanara__"""
"1770425524239950024,""Wed Mar 20 12:21:52 +0000 2024"",""0"",""Full of respect. Saingannya Goto anak perusahaan telkom sama Shipping. Kulo mung bismillaah mawon. Semoga rezeki dan didekatkan dengan keberkahan "",""1770425524239950024"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://x.com/ErrThrowExcept/status/1770425524239950024"",""953615262518947842"",""ErrThrowExcept"""
"1770364639064506432,""Wed Mar 20 10:10:41 +0000 2024"",""0"",""@cimengimnida Insensitive gimana? Gue cuma bilang fakta kalo purchasing power masyarakat indonesia emang rendah. Alasannya bisa krn gaji yg kecil bgt. Dampaknya di commerce itu orang kalo jualan bener2 harus press budget bgt. Termasuk perusahaan gede macam GOTO. Pahami konteksnya."",""1770392511208722467"","""",""cimengimnida"",""in"","""",""0"",""0"",""0"",""https://x.com/rjeet_ja/status/1770392511208722467"",""1348935814319800320"",""rjeet_ja"""
"1770382929077940355,""Wed Mar 20 10:06:31 +0000 2024"",""2"",""@Saham_fess Pantesan lo nyungsep di goto ya Coba bedakan harga saham dan nilai (value) perusahaan"",""1770391460258709672"","""",""Saham_fess"",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/txtdrkml/status/1770391460258709672"",""60096400"",""txtdrkml"""
"1770374629724508538,""Wed Mar 20 08:59:38 +0000 2024"",""0"",""Goto Pangkas Kerugian 66% Jadi Rp 10.3 T pada 2023! Langkah ambisius dari perusahaan yang bikin kita bertanya-tanya apa rahasianya? Penasaran gimana strateginya? Yuk simak detailnya di sini! #trenasia https://t.co/1FV0ivOuQg"",""1770374629724508538"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/trenasiadotcom/status/1770374629724508538"",""1675698038625673219"",""trenasiadotcom"""
"1770369176471032081,""Wed Mar 20 08:37:58 +0000 2024"",""0"",""Secara bisnis PT GoTo Gojek Tokopedia Tbk (GOTO) menunjukkan performa yang semakin baik sepanjang tahun 2023 yang terlihat dari pendapatan yang naik signifikan. Meski demikian laba perusahaan teknologi ini masih menggunung. Selengkapnya https://t.co/gwz6V5oFPp"",""1770369176471032081"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/theiconomic/status/1770369176471032081"",""1169861863426818048"",""theiconomic"""
"1770362294301794561,""Wed Mar 20 08:10:37 +0000 2024"",""0"",""GOTO. Rugi 90T sepanjang 2023. Tau alasannya apa? Goodwill acquisition amount yg sangat besar dan tidak pernah ada impairment. Singkatnya aset perusahaan ini cuman mgaku-ngaku doang. Perlahan juga keliatan real valuenya berapa. https://t.co/VqzvN76jQ5"",""1770362294301794561"",""https://pbs.twimg.com/media/GJGXH71aoAAXnBr.jpg"","""",""in"","""",""0"",""0"",""0"",""https://x.com/GarryKuswandi/status/1770362294301794561"",""421124758"",""GarryKuswandi"""
"1770269443291238832,""Wed Mar 20 03:31:06 +0000 2024"",""5"",""Adjusted EBITDA membaik rugi dan biaya operasional menurun dan one-time goodwill impact yang dianggap sebagai house-cleaning di sisi neraca perusahaan gimana menurut temen-temen kinerja GoTo di 2023?"",""1770291953156137092"","""",""BigAlphaID"",""in"",""Jakarta Capital Region"",""0"",""1"",""0"",""https://x.com/BigAlphaID/status/1770291953156137092"",""958566590768926721"",""BigAlphaID"""
"1770269443291238832,""Wed Mar 20 03:23:54 +0000 2024"",""4"",""Dengan posisi kas GOTO yang makin solid GOTO sendiri akhirnya PD untuk buyback saham nya mereka maksimal senilai $200 juta (sekitar Rp3 T) tentunya tergantung persetujuan investor di RUPS. Hal ini tentunya jadi sinyal kepercayaan akan kinerja perusahaan di masa depan"",""1770290140629586298"","""",""BigAlphaID"",""in"",""Jakarta Capital Region"",""0"",""1"",""1"",""https://x.com/BigAlphaID/status/1770290140629586298"",""958566590768926721"",""BigAlphaID"""
"1770277569935421836,""Wed Mar 20 02:33:57 +0000 2024"",""0"",""kalo ada perusahaan ruginya 10T setahun (walaupun turun dari tahun sebelumnya) asset pasti akan diliat. biar kalo bankrut masih ada yang dibagi2. nah nilai asset goto terbukti ajaib."",""1770277569935421836"","""","""",""in"",""Jakarta Capital Region, Indone"",""0"",""0"",""0"",""https://x.com/tototjung/status/1770277569935421836"",""40477354"",""tototjung"""
"1766554852220420238,""Sat Mar 09 20:01:12 +0000 2024"",""0"",""Saham GOTO melemah 21 25% dari 27 Feb hingga 5 Mar. Pada 6 Mar naik 17 46% lalu turun -5 41% ke Rp 70 pada 7 Mar. BEI meminta penjelasan terkait hal ini dan aktivitas pemegang saham. Sekretaris Perusahaan menyatakan bahwa semua informasi material telah disampaikan."",""1766554852220420238"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://x.com/RumahBisnis_ID/status/1766554852220420238"",""1695106299531255808"",""RumahBisnis_ID"""
"1765562654033379664,""Thu Mar 07 02:18:33 +0000 2024"",""1"",""@TokopediaCare halo min.. Sudah seminggu pembayaran via Gopay / Gopay Coin nya tdk bs digunakan nih. Sudah mau ditiadakan ya? Masa perusahaan namanya GoTo tp layanan pembayaran emoney nya sendiri bermslh seminggu jg ga kelar2 "",""1765562654033379664"","""",""TokopediaCare"",""in"",""Denpasar"",""0"",""2"",""0"",""https://x.com/Gustaurus/status/1765562654033379664"",""80516175"",""Gustaurus"""
"1765331250619785259,""Wed Mar 06 15:49:00 +0000 2024"",""0"",""@morensya_ perusahaan tech yang amazing. sistem distribusinya GOTO sampe mempunyai impact ke saham ikutan terdistribusi.."",""1765404220784783716"","""",""bugpainn"",""in"",""Tokyo-to, Japan"",""0"",""1"",""0"",""https://x.com/imcimon/status/1765404220784783716"",""1698349789015117824"",""imcimon"""
"1764861803027406990,""Tue Mar 05 03:53:39 +0000 2024"",""0"",""Contoh Perusahaan Merger: &gt  BSI Bank Syariah Mandiri BNI Syariah dan BRI Syariah &gt  GoTo Gojek &amp Tokopedia &gt  Indosat Ooredoo Hutchison Indosat &amp Tri"",""1764861810547814774"","""",""rumahumkmcoid"",""in"",""Jakarta Timur, DKI Jakarta"",""0"",""0"",""0"",""https://x.com/rumahumkmcoid/status/1764861810547814774"",""1669224939470340097"",""rumahumkmcoid"""
"1764823549003415724,""Tue Mar 05 01:21:37 +0000 2024"",""0"",""Rumor merger Grab dan GoTo sudah lama beredar. Meski terdengar menarik tapi pada kenyataannya kedua perusahaan ini sangat sulit untuk bersatu. https://t.co/U3Wn3fNNcw"",""1764823549003415724"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/TechinAsia_ID/status/1764823549003415724"",""1578524700"",""TechinAsia_ID"""
"1762807633256595938,""Wed Feb 28 11:51:05 +0000 2024"",""0"",""Midtrans Invoicing dari GoTo Financial dapat membantu mempercepat proses penagihan invoice ke pelanggan. Sehingga operasional perusahaan menjadi lebih efisien. https://t.co/VND0wGtTWK"",""1762807633256595938"","""","""",""in"","""",""0"",""0"",""1"",""https://x.com/kumparan/status/1762807633256595938"",""759692754985242625"",""kumparan"""
"1762731246139175212,""Wed Feb 28 06:47:33 +0000 2024"",""0"",""PT GoTo Gojek Tokopedia Tbk (GOTO) kembali tegaskan isu merger dengan Grab adalah tidak benar. Perusahaan meyakini memiliki fundamental dan posisi keuangan yang semakin kuat. #bisnisupdate #update https://t.co/43ic63MrwH"",""1762731246139175212"","""","""",""in"","""",""0"",""0"",""0"",""https://x.com/kumparan/status/1762731246139175212"",""759692754985242625"",""kumparan"""
"1762703739343819051,""Wed Feb 28 04:58:15 +0000 2024"",""1"",""GoTo juga mengungkap kerugian dari hilangnya kendali atas Tokopedia mencapai Rp80 3 triliun. Kerugian tersebut disebabkan oleh penghentian pengakuan goodwill sebesar Rp76 6 triliun yang adalah beban non-kas dan non-operasional perusahaan. https://t.co/3KXzHARZt1"",""1762703739343819051"","""","""",""in"",""Indonesia"",""0"",""0"",""0"",""https://x.com/dailysocial/status/1762703739343819051"",""23046757"",""dailysocial"""
"1760528601882173889,""Thu Feb 22 04:57:04 +0000 2024"",""1"",""@worksfess perusahaan akuisisi ya? not really recommend it sih tbh. kamu liat aja itu GOTO yang udah level unicorn aja juga masih belum menjamin employeenya buat ngga kena layoff kan. dan perusahaan akuisisi itu internalnya akan lebih ribet juga karena decision makernya ada 2 kendali."",""1760529112706552022"","""",""worksfess"",""in"",""Greater Surabaya"",""0"",""0"",""0"",""https://x.com/incrediblelsa/status/1760529112706552022"",""579112338"",""incrediblelsa"""
"1759579481537126487,""Mon Feb 19 14:03:34 +0000 2024"",""0"",""GoTo dikabarkan akan merger dengan Grab. Hal ini diduga untuk memangkas biaya promo seperti cashback dll. Apabila merger terjadi maka dua perusahaan ini dapat memonopoli pasar ojek online di Indonesia karena dua perusahaan inilah yang saat ini menguasai pasar di Indonesia."",""1759579481537126487"","""","""",""in"",""Indonesia"",""0"",""1"",""0"",""https://x.com/RumahBisnis_ID/status/1759579481537126487"",""1695106299531255808"",""RumahBisnis_ID"""
"1758350919954231580,""Fri Feb 16 17:44:03 +0000 2024"",""0"",""@atlina11 yaiya kan perusahaan gede goto mah"",""1758547804967035235"","""",""atlina11"",""in"","""",""0"",""0"",""0"",""https://x.com/elzatheon/status/1758547804967035235"",""1001190882215841792"",""elzatheon"""
"1757958811997086056,""Thu Feb 15 02:43:36 +0000 2024"",""0"",""Selanjutnya Grab dan GoTo dikabarkan membantah isu merger perusahaan dan lagi mendiskusikannya dengan Grab Holdings. #MorningVoice"",""1757958811997086056"","""","""",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/BVOICE_RADIO/status/1757958811997086056"",""74664107"",""BVOICE_RADIO"""
"1753304861524082700,""Sat Feb 03 02:26:29 +0000 2024"",""1"",""@investorgabut GOTO udah kaya perusahaan bensin tiap tahun laporannya rugi mulu. Padahal ga pernah liat tuh orang beli bensin ngutang"",""1753605850340663714"","""",""investorgabut"",""in"","""",""0"",""0"",""0"",""https://x.com/BreeeeeLL/status/1753605850340663714"",""1394581631894126592"",""BreeeeeLL"""
"1753304861524082700,""Sat Feb 03 02:02:49 +0000 2024"",""0"",""@ALvinSoehendry @jankerzone @investorgabut Kenyataannya banyak orang IT yang kerja di perusahaan lain yang gajinya jauh lebih kecil dari GoTo."",""1753599893304959335"","""",""ALvinSoehendry"",""in"",""Jakarta"",""0"",""1"",""0"",""https://x.com/kayceonkay/status/1753599893304959335"",""1653638202023084032"",""kayceonkay"""
"1753304861524082700,""Sat Feb 03 00:50:44 +0000 2024"",""1"",""@investorgabut setelah pelepasan tokped dati gojek goto gak ada rencana ganti nama gituh kali aja dengan ganti nama bisa bikin perusahaan makin sehat istilah orang tua buang SIAL "",""1753581750826283267"","""",""investorgabut"",""in"",""대한민국"",""0"",""1"",""0"",""https://x.com/buruhIHSG/status/1753581750826283267"",""1501933023243411463"",""buruhIHSG"""
"1753304861524082700,""Fri Feb 02 10:48:48 +0000 2024"",""0"",""@cakpras @ultrainsthink @investorgabut Ku pikir tuh ini goto emang punya perusahaan saham goto"",""1753369872137093222"","""",""cakpras"",""in"",""Oregon, USA"",""0"",""0"",""0"",""https://x.com/zarinelijah/status/1753369872137093222"",""1344241254062649346"",""zarinelijah"""
"1753304861524082700,""Fri Feb 02 06:30:28 +0000 2024"",""6134"",""GOTO menderita rugi Rp80 triliun dr transaksi pelepasan Tokopedia ke TikTok yg stelah dtambah rugi operasional maka GOTO mnderita rugi total 88T di sepanjang tahun 2023. FYI itu adalah rekor rugi trbesar yg pernah dicatat oleh perusahaan Tbk di Indonesia. Demikian sekilas info."",""1753304861524082700"","""","""",""in"","""",""233"",""205"",""1442"",""https://x.com/investorgabut/status/1753304861524082700"",""185523454"",""investorgabut"""
"1753238463095415148,""Fri Feb 02 02:06:37 +0000 2024"",""1"",""Buat kalian yang masih bingung kenapa cv-ny blm tembus screening stage mungkin karena cv kalian belum standout Aku kebetulan open jasa bikin cv + review cv &amp  ini langsung dimentoring sama aku. Btw aku adalah alumni msib dan skrg jadi full time di perusahaan GoTo! #zonauang"",""1753238463095415148"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/mentoringcv/status/1753238463095415148"",""1658154716961071104"",""mentoringcv"""
"1752890788558897578,""Thu Feb 01 03:05:05 +0000 2024"",""137"",""Update kerja sama GOTO &amp  Tiktok ‼️ 1. Perusahaan umumkan bahwa para pihak telah menyelesaikan transaksi pada 31 Januari 2024 2. GOTO telah berhasil mencapai adjusted EBITDA positif pada 4Q23 melampaui target perusahaan 3. Rencana 'Buyback' Saham https://t.co/VwyjToQ5QH"",""1752890788558897578"",""https://pbs.twimg.com/media/GFOC6DFa4AA8zeL.png"","""",""in"",""Jakarta"",""10"",""12"",""49"",""https://x.com/Stockbit/status/1752890788558897578"",""587189716"",""Stockbit"""
"1752883878384345428,""Thu Feb 01 02:37:42 +0000 2024"",""0"",""Top News 5: PT GoTo Gojek Tokopedia Tbk (GOTO) mengumumkan TikTok resmi menyelesaikan transaksi investasinya di Tokopedia Rp34 triliun. Hal ini setelah perusahaan mencapai kesepakatan pada 11 Desember 2023 lalu. Baca selengkapnya: https://t.co/twq87vl0b0 #TikTok"",""1752883895912317412"","""",""KATADATAcoid"",""in"",""Jakarta"",""0"",""0"",""0"",""https://x.com/KATADATAcoid/status/1752883895912317412"",""552523769"",""KATADATAcoid"""
"1752341904178761797,""Tue Jan 30 16:28:20 +0000 2024"",""1"",""@Chat_maya00 @ojkindonesia Yoi Ah cape gw sebut nama aja dah ya Garibaldi Thohir itu koncoan sama Patrick Walujo di GOTO PW itu punya perusahaan investasi yg bnyk portofolionya di perusahaan pinjol GT itu sodaranya ET ET koncoan sama Sandiaga ET menteri BUMN ga mngkin kan kepentingan brsma dirusak "",""1752368155606028751"","""",""mrtweepsID"",""in"","""",""0"",""1"",""0"",""https://x.com/cattheseekers/status/1752368155606028751"",""1577650886108594182"",""cattheseekers"""
"1752270919480070445,""Tue Jan 30 10:01:57 +0000 2024"",""0"",""Buat kalian yang masih bingung kenapa cv-ny blm tembus screening stage mungkin karena cv kalian belum standout. Aku kebetulan open jasa bikin cv + review cv &amp  ini lgs dimentoring sama aku Btw aku adalah alumni msib dan skrg jadi full time di perusahaan GoTo! #zonauang"",""1752270919480070445"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/mentoringcv/status/1752270919480070445"",""1658154716961071104"",""mentoringcv"""
"1751933586381684984,""Tue Jan 30 03:28:54 +0000 2024"",""0"",""@ariefnurhar @masbintangnih Waduh jangan deh kasihan perusahaan Goto nanti juga malah ongkos ojeknya tambah mahal. Lagi pula mereka kan mitra buka karyawan."",""1752172007276601551"","""",""ariefnurhar"",""in"",""Arkham Asylum, Ghotam City"",""0"",""1"",""0"",""https://x.com/eko_stayalive/status/1752172007276601551"",""1714632828686671872"",""eko_stayalive"""
"1751882262403272863,""Mon Jan 29 13:51:38 +0000 2024"",""0"",""@Saham_fess Secara teknikal goto oke pbv &lt  1 n p/e minus (murah tapi perusahaan lagi rugi) cari bisnis yg bertumbuh dengan harga saham yg menurun n fundamental masih murah karena ini kesempatan. Btw dengan cara ini aku dulu untung banyak di itmg n inco krn pandemi + hilirisasi = cuan :)"",""1751966335104655718"","""",""Wimar_putra29"",""in"",""Di hatimu"",""0"",""0"",""0"",""https://x.com/Wimar_putra29/status/1751966335104655718"",""1280161846675136512"",""Wimar_putra29"""
"1751860445261205768,""Mon Jan 29 09:05:55 +0000 2024"",""0"",""@ahmadzulk22 @margianta Kalau konteksnya GOTO itu sudah perusahaan go publik. Pemerintah tidak bisa serta ambil alih mas harus pake mekanisme privatisasi atau beli sahamnya."",""1751894429777182878"","""",""ahmadzulk22"",""in"",""Yogyakarta, Indonesia"",""0"",""1"",""0"",""https://x.com/siberuangjawa/status/1751894429777182878"",""936166053406633984"",""siberuangjawa"""
"1750835503107035555,""Mon Jan 29 07:41:54 +0000 2024"",""0"",""@detikinet kayaknya pemerintah lagi cari duit ya abis buat politik kali? wkwk apakah nanti kayak case tiktok shop yang beli sahamnya goto? kalo buat game inter ada ga si perusahaan game lokal yg udah ber saham buat dibeli?"",""1751873288962556389"","""",""detikinet"",""in"","""",""0"",""0"",""0"",""https://x.com/scaranekko/status/1751873288962556389"",""389300239"",""scaranekko"""
"1751795742400979128,""Mon Jan 29 02:33:46 +0000 2024"",""0"",""Buat kalian yang masih bingung kenapa cv-ny blm tembus screening stage mungkin karena cv kalian belum standout Aku kebetulan open jasa bikin cv + review cv &amp  ini lgs dimentoring sama ak. Btw aku adalah alumni msib dan skrg jadi full time di perusahaan GoTo! #zonauang"",""1751795742400979128"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/mentoringcv/status/1751795742400979128"",""1658154716961071104"",""mentoringcv"""
"1751631488091877547,""Sun Jan 28 15:41:05 +0000 2024"",""0"",""#StockMarket #IDX 🇮🇩 #GOTO - PT GoTo Gojek Tokopedia Tbk - Adalah perusahaan yang memiliki Unappropriated Retained Earnings terburuk di Bursa saat ini defisit -125 639.67 Milyar IDR berdasarkan data LK Q2 2023. Perusahaan tidak membagikan Dividen karena Net Income Negatif. https://t.co/HMmbtuwSL3"",""1751631488091877547"",""https://pbs.twimg.com/media/GE8LIcubMAAmB_-.jpg"","""",""in"",""Planet Earth"",""0"",""1"",""0"",""https://x.com/roelsmajor/status/1751631488091877547"",""37617749"",""roelsmajor"""
"1751202663054839978,""Sat Jan 27 11:17:05 +0000 2024"",""2"",""Buat kalian yang masih bingung kenapa cv-ny blm tembus screening stage mungkin karena cv kalian belum standout y Aku kebetulan open jasa bikin cv + review cv &amp  ini langsung dimentoring sama aku. Btw aku adalah alumni msib dan skrg jadi full time di perusahaan GoTo! #zonauang"",""1751202663054839978"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/mentoringcv/status/1751202663054839978"",""1658154716961071104"",""mentoringcv"""
"1751194662197711002,""Sat Jan 27 10:45:17 +0000 2024"",""1"",""Buat kalian yang masih bingung kenapa cv-ny blm tembus screening stage mungkin karena cv kalian belum standout. Aku kebetulan open jasa bikin cv + review cv &amp  ini lgs dimentoring sama aku Btw aku adalah alumni msib dan skrg jadi full time di perusahaan GoTo! #zonauang"",""1751194662197711002"","""","""",""in"",""DKI Jakarta, Indonesia"",""0"",""0"",""0"",""https://x.com/mentoringcv/status/1751194662197711002"",""1658154716961071104"",""mentoringcv"""
